linenumber,timecode_in,timecode_out,text,season,episode,episode_name
201,00:08:40.554,00:08:43.421,"( chuckles ) oh, well, i don't know about--",S02,E09,The Love God
202,00:08:43.423,00:08:44.623,greatness!,S02,E09,The Love God
203,00:08:44.625,00:08:46.491,"all right, now, everyone go home",S02,E09,The Love God
204,00:08:46.493,00:08:48.059,and finish getting ready for the concert.,S02,E09,The Love God
205,00:08:49.061,00:08:50.495,"hey, don't wait up, tambers.",S02,E09,The Love God
206,00:08:50.497,00:08:51.429,don't call me tambers.,S02,E09,The Love God
207,00:08:51.431,00:08:52.597,ha-ha!,S02,E09,The Love God
208,00:08:52.599,00:08:54.432,classic tambers.,S02,E09,The Love God
209,00:08:54.434,00:08:57.569,"""tambry. you. me. date.",S02,E09,The Love God
210,00:08:57.571,00:09:00.105,"""bring that sweet, sweet bod.",S02,E09,The Love God
211,00:09:00.107,00:09:01.640,"your secret admirer.""",S02,E09,The Love God
212,00:09:05.678,00:09:08.380,"love is about to happen, lazy susan.",S02,E09,The Love God
213,00:09:08.382,00:09:09.614,watch and learn.,S02,E09,The Love God
214,00:09:13.553,00:09:15.654,ugh! robbie?,S02,E09,The Love God
215,00:09:15.656,00:09:17.389,you're my secret admirer?,S02,E09,The Love God
216,00:09:17.391,00:09:18.790,tambry? ugh!,S02,E09,The Love God
217,00:09:18.792,00:09:20.625,this is just what i get for trusting a toddler.,S02,E09,The Love God
218,00:09:20.627,00:09:22.794,"listen, i don't think this is gonna work out.",S02,E09,The Love God
219,00:09:22.796,00:09:24.596,dating somebody i already know?,S02,E09,The Love God
220,00:09:24.598,00:09:26.364,it's kind of like admitting defeat.,S02,E09,The Love God
221,00:09:26.366,00:09:28.166,"um, way to assume i'm even interested.",S02,E09,The Love God
222,00:09:28.168,00:09:31.536,"if i wanted to date you, i would have done it already.",S02,E09,The Love God
223,00:09:31.538,00:09:33.471,i'm just a little out of your league.,S02,E09,The Love God
224,00:09:33.473,00:09:36.241,don't want to waste that bad boy.,S02,E09,The Love God
225,00:09:37.476,00:09:38.677,status update.,S02,E09,The Love God
226,00:09:38.679,00:09:40.211,on blind date with sociopath.,S02,E09,The Love God
227,00:09:40.213,00:09:41.379,"oh, sure. bring out the phone.",S02,E09,The Love God
228,00:09:41.381,00:09:42.814,classic tambers.,S02,E09,The Love God
229,00:09:42.816,00:09:44.349,"hey, can i get some chili fries?",S02,E09,The Love God
230,00:09:44.351,00:09:46.084,to go.,S02,E09,The Love God
231,00:09:46.086,00:09:48.219,what? how is this possible?,S02,E09,The Love God
232,00:09:48.221,00:09:50.455,i'm supposed to be the best matchmaker ever.,S02,E09,The Love God
233,00:09:50.457,00:09:51.456,did you hear that? did you hear that?,S02,E09,The Love God
234,00:09:51.458,00:09:53.158,let's go. let's go.,S02,E09,The Love God
235,00:09:54.694,00:09:56.394,whoo-hoo!,S02,E09,The Love God
236,00:09:56.396,00:09:59.397,who's ready to fall in love tonight?,S02,E09,The Love God
237,00:09:59.399,00:10:00.699,all: love god!,S02,E09,The Love God
238,00:10:00.701,00:10:02.100,( all cheering ),S02,E09,The Love God
239,00:10:03.469,00:10:05.337,that's what they call me.,S02,E09,The Love God
240,00:10:05.339,00:10:07.172,"we're rewriting history tonight,",S02,E09,The Love God
241,00:10:07.174,00:10:09.441,and it starts with you and you.,S02,E09,The Love God
242,00:10:11.711,00:10:14.512,love is real and it's in your face!,S02,E09,The Love God
243,00:10:14.514,00:10:15.814,( chuckles ),S02,E09,The Love God
244,00:10:15.816,00:10:18.183,"what's your name, you little angel?",S02,E09,The Love God
245,00:10:18.185,00:10:19.484,( chuckles ) meredith.,S02,E09,The Love God
246,00:10:19.486,00:10:21.853,"meredith, meredith, we got a problem.",S02,E09,The Love God
247,00:10:21.855,00:10:23.688,that cutie right there is your soulmate,S02,E09,The Love God
248,00:10:23.690,00:10:25.190,and you're living without him.,S02,E09,The Love God
249,00:10:25.192,00:10:26.424,"oh, no.",S02,E09,The Love God
250,00:10:26.426,00:10:29.427,"get it, girl. you know what you love.",S02,E09,The Love God
251,00:10:29.429,00:10:31.363,pow! match made!,S02,E09,The Love God
252,00:10:32.331,00:10:33.331,ha-ha!,S02,E09,The Love God
253,00:10:33.333,00:10:35.734,i must know how this works!,S02,E09,The Love God
254,00:10:37.336,00:10:38.403,hi. love god?,S02,E09,The Love God
255,00:10:38.405,00:10:39.904,mabel here. big fan.,S02,E09,The Love God
256,00:10:39.906,00:10:42.507,"can i just say, that was some of the finest matchmaking",S02,E09,The Love God
257,00:10:42.509,00:10:43.842,i've ever seen?,S02,E09,The Love God
258,00:10:43.844,00:10:46.645,"can you please, please, please tell me your secret?",S02,E09,The Love God
259,00:10:46.647,00:10:49.714,"well, between you and me, let's just say,",S02,E09,The Love God
260,00:10:49.716,00:10:52.417,my name's not exactly a coincidence.,S02,E09,The Love God
261,00:10:53.386,00:10:55.654,oh. my. love god.,S02,E09,The Love God
262,00:10:55.656,00:10:57.622,are you an actual love god?,S02,E09,The Love God
263,00:10:57.624,00:10:59.491,call me a cherub.,S02,E09,The Love God
264,00:10:59.493,00:11:01.559,"the internet pretty much does my job for me nowadays,",S02,E09,The Love God
265,00:11:01.561,00:11:03.828,so i've taken some time to focus on my rock career.,S02,E09,The Love God
266,00:11:03.830,00:11:04.863,boom. cassette.,S02,E09,The Love God
267,00:11:04.865,00:11:06.464,boom. for you.,S02,E09,The Love God
268,00:11:06.466,00:11:10.335,oh! that's...great.,S02,E09,The Love God
269,00:11:10.337,00:11:12.737,"so anyway, can you make anything fall in love?",S02,E09,The Love God
270,00:11:12.739,00:11:14.639,like that snake and that badger?,S02,E09,The Love God
271,00:11:14.641,00:11:16.941,( hissing and growling ),S02,E09,The Love God
272,00:11:16.943,00:11:19.244,"hmm. ah, gee, i don't know.",S02,E09,The Love God
273,00:11:19.246,00:11:20.545,that might be kind of hard to--,S02,E09,The Love God
274,00:11:20.547,00:11:22.313,ka-boom! match made!,S02,E09,The Love God
275,00:11:25.718,00:11:27.752,they're gonna make a snadger.,S02,E09,The Love God
276,00:11:27.754,00:11:29.320,how you doing that?,S02,E09,The Love God
277,00:11:29.322,00:11:31.356,"love potion, yo. i got it all.",S02,E09,The Love God
278,00:11:31.358,00:11:34.292,"summer love, young love, anti-love.",S02,E09,The Love God
279,00:11:34.294,00:11:37.295,you just got to put a little on your fingers and pow!,S02,E09,The Love God
280,00:11:37.297,00:11:38.463,i need that potion.,S02,E09,The Love God
281,00:11:38.465,00:11:39.731,how much would it cost?,S02,E09,The Love God
282,00:11:39.733,00:11:41.633,"um, would you accept squirrels as payment?",S02,E09,The Love God
283,00:11:41.635,00:11:43.268,whoa-oh-oh!,S02,E09,The Love God
284,00:11:43.270,00:11:46.438,"you might think you know what's best for people,",S02,E09,The Love God
285,00:11:46.440,00:11:49.340,but this stuff can have major social consequences.,S02,E09,The Love God
286,00:11:49.342,00:11:51.943,that's why it can only be used by a serious expert.,S02,E09,The Love God
287,00:11:51.945,00:11:53.244,love god!,S02,E09,The Love God
288,00:11:53.246,00:11:54.479,sign my face.,S02,E09,The Love God
289,00:11:54.481,00:11:56.648,"only if you sign mine, baby. let's get weird!",S02,E09,The Love God
290,00:11:56.650,00:11:58.650,( squeaks ),S02,E09,The Love God
291,00:12:04.423,00:12:08.460,mind if i add a little something to these fries?,S02,E09,The Love God
292,00:12:08.462,00:12:09.928,i don't see why not.,S02,E09,The Love God
293,00:12:16.368,00:12:20.305,whoa! did your whole thing suddenly get a lot more likeable?,S02,E09,The Love God
294,00:12:21.774,00:12:24.509,you don't seem as needy as i used to think you were.,S02,E09,The Love God
295,00:12:24.511,00:12:27.245,"hey, you wouldn't want to maybe get out of here and,",S02,E09,The Love God
296,00:12:27.247,00:12:29.848,"i don't know, go kiss in public a lot?",S02,E09,The Love God
297,00:12:29.850,00:12:31.850,"for some reason, i do.",S02,E09,The Love God
298,00:12:31.852,00:12:33.384,status update.,S02,E09,The Love God
299,00:12:34.320,00:12:36.454,you know what? forget it.,S02,E09,The Love God
300,00:12:36.456,00:12:37.689,maybe i should stare at something,S02,E09,The Love God
301,00:12:37.691,00:12:39.390,other than my phone for a while.,S02,E09,The Love God
302,00:12:41.494,00:12:42.861,match made!,S02,E09,The Love God
303,00:12:44.663,00:12:46.431,"all right, who's ready for the best",S02,E09,The Love God
304,00:12:46.433,00:12:48.867,and most overpriced day of our summer?,S02,E09,The Love God
305,00:12:48.869,00:12:50.535,whoo-hoo! yay! all right!,S02,E09,The Love God
306,00:12:50.537,00:12:52.604,i brought a baggie of trail mix,S02,E09,The Love God
307,00:12:52.606,00:12:55.540,and safety whistles in case we get separated.,S02,E09,The Love God
308,00:12:55.542,00:12:56.908,( clears throat ) lee.,S02,E09,The Love God
309,00:12:58.477,00:13:00.879,this kid is a champion.,S02,E09,The Love God
310,00:13:00.881,00:13:02.113,we're just waiting on tambry.,S02,E09,The Love God
311,00:13:02.115,00:13:03.948,can't leave without tambry.,S02,E09,The Love God
312,00:13:03.950,00:13:07.519,"sorry, guys, but tambry's a little busy at the moment.",S02,E09,The Love God
313,00:13:07.521,00:13:08.887,wink. wink.,S02,E09,The Love God
314,00:13:08.889,00:13:10.588,what does that mean? why are you winking?,S02,E09,The Love God
315,00:13:10.590,00:13:14.425,let's just say she and robbie took a trip to smoochville.,S02,E09,The Love God
316,00:13:14.427,00:13:16.294,now everyone's happy!,S02,E09,The Love God
317,00:13:16.296,00:13:18.630,wait. wait. robbie and tambry?,S02,E09,The Love God
318,00:13:18.632,00:13:19.697,this can't be happening.,S02,E09,The Love God
319,00:13:19.699,00:13:20.732,how's that?,S02,E09,The Love God
320,00:13:20.734,00:13:21.966,he knew i liked her.,S02,E09,The Love God
321,00:13:21.968,00:13:23.568,how could he do this?,S02,E09,The Love God
322,00:13:23.570,00:13:26.004,"whoa, hold it. you like tambry?",S02,E09,The Love God
323,00:13:26.006,00:13:28.072,and you told robbie but not me?,S02,E09,The Love God
324,00:13:28.074,00:13:30.041,"you always make fun of my crushes, man.",S02,E09,The Love God
325,00:13:30.043,00:13:32.043,"that's what we do, genius.",S02,E09,The Love God
326,00:13:32.045,00:13:33.378,oh. oh.,S02,E09,The Love God
327,00:13:33.380,00:13:34.846,this is so like tambry to do this.,S02,E09,The Love God
328,00:13:34.848,00:13:36.514,date my ex behind my back.,S02,E09,The Love God
329,00:13:36.516,00:13:38.016,i'm gonna tear her highlights out.,S02,E09,The Love God
330,00:13:38.018,00:13:39.918,guys! guys! calm down.,S02,E09,The Love God
331,00:13:39.920,00:13:40.952,we're gonna be late for the concert.,S02,E09,The Love God
332,00:13:40.954,00:13:42.720,"uh, news flash, kid.",S02,E09,The Love God
333,00:13:42.722,00:13:43.955,i'm not going to the concert.,S02,E09,The Love God
334,00:13:43.957,00:13:45.557,not with him.,S02,E09,The Love God
335,00:13:45.559,00:13:46.791,"hey, that won't be a problem 'cause i'm out.",S02,E09,The Love God
336,00:13:46.793,00:13:48.059,"me, too.",S02,E09,The Love God
337,00:13:48.061,00:13:50.328,wait! wait! this group is all i have!,S02,E09,The Love God
338,00:13:50.330,00:13:51.963,don't make me go back to having no friends!,S02,E09,The Love God
339,00:13:51.965,00:13:53.565,guys!,S02,E09,The Love God
340,00:13:53.567,00:13:55.466,match...made?,S02,E09,The Love God
341,00:13:55.468,00:14:01.806,"wait, guys. don't go. not my mailbox!",S02,E09,The Love God
342,00:14:01.808,00:14:03.775,( grunts ) ow!,S02,E09,The Love God
343,00:14:03.777,00:14:06.377,( growls ) what did you just do?!,S02,E09,The Love God
344,00:14:06.379,00:14:08.079,i've let these guys pick on me for years,S02,E09,The Love God
345,00:14:08.081,00:14:09.447,to keep this group together.,S02,E09,The Love God
346,00:14:09.449,00:14:11.749,and now they've totally fallen apart.,S02,E09,The Love God
347,00:14:11.751,00:14:14.018,but we were all starting to finally hang out together.,S02,E09,The Love God
348,00:14:14.020,00:14:17.856,"well, unless you can break up robbie and tambry immediately,",S02,E09,The Love God
349,00:14:17.858,00:14:19.457,there is no gang.,S02,E09,The Love God
350,00:14:19.459,00:14:20.692,i have no more friends.,S02,E09,The Love God
351,00:14:20.694,00:14:23.561,and neither do you. i'm gonna eat this.,S02,E09,The Love God
352,00:14:24.697,00:14:26.531,"mabel, what did i tell you",S02,E09,The Love God
353,00:14:26.533,00:14:28.666,about staying out of robbie's personal life?,S02,E09,The Love God
354,00:14:28.668,00:14:30.134,i know. i know!,S02,E09,The Love God
355,00:14:30.136,00:14:32.503,i just wanted to be a good matchmaker.,S02,E09,The Love God
356,00:14:32.505,00:14:35.006,i never should have gotten love potion from the love god.,S02,E09,The Love God
357,00:14:35.008,00:14:36.774,"wait, love potion?",S02,E09,The Love God
358,00:14:36.776,00:14:39.544,"if you did a spell, then can't you, like, undo it?",S02,E09,The Love God
359,00:14:39.546,00:14:41.412,( gasps ) that's it!,S02,E09,The Love God
360,00:14:41.414,00:14:42.480,"if i undo the spell,",S02,E09,The Love God
361,00:14:42.482,00:14:44.582,then everyone will be friends again.,S02,E09,The Love God
362,00:14:44.584,00:14:46.517,but i'm gonna need your help.,S02,E09,The Love God
363,00:14:46.519,00:14:48.653,"also, you are  not pulling off that v-neck.",S02,E09,The Love God
364,00:14:48.655,00:14:49.687,i know.,S02,E09,The Love God
365,00:14:49.689,00:14:50.855,burn it!,S02,E09,The Love God
366,00:14:51.991,00:14:53.491,oho! ha! ha!,S02,E09,The Love God
367,00:14:57.529,00:14:59.530,"balloon faster, soos!",S02,E09,The Love God
368,00:14:59.532,00:15:00.999,we need this thing up in the air,S02,E09,The Love God
369,00:15:01.001,00:15:02.533,before the festival ends.,S02,E09,The Love God
370,00:15:02.535,00:15:03.968,are you sure that that open flame should be,S02,E09,The Love God
371,00:15:03.970,00:15:05.570,that close to that dangling cloth and rope?,S02,E09,The Love God
372,00:15:05.572,00:15:07.405,i'm sure about everything.,S02,E09,The Love God
373,00:15:07.407,00:15:09.507,now lube up those engine gears with some kerosene.,S02,E09,The Love God
374,00:15:09.509,00:15:11.009,more kerosene!,S02,E09,The Love God
375,00:15:14.413,00:15:17.415,"unh! come back, guys! come on.",S02,E09,The Love God
376,00:15:17.417,00:15:20.184,the tickets were 100 bucks. i sold my watch.,S02,E09,The Love God
377,00:15:20.186,00:15:21.853,you got to come to the concert.,S02,E09,The Love God
378,00:15:21.855,00:15:23.421,"ew, and have to look at that?",S02,E09,The Love God
379,00:15:23.423,00:15:24.622,"no, thanks.",S02,E09,The Love God
380,00:15:27.059,00:15:29.460,"ugh, they're doing that couple hug-walk.",S02,E09,The Love God
381,00:15:29.462,00:15:30.662,"guys, you're in public.",S02,E09,The Love God
382,00:15:30.664,00:15:31.763,people can see you.,S02,E09,The Love God
383,00:15:31.765,00:15:33.064,dipper. come on.,S02,E09,The Love God
384,00:15:35.567,00:15:37.201,love god. sound check for love god.,S02,E09,The Love God
385,00:15:37.203,00:15:38.836,ow!,S02,E09,The Love God
386,00:15:38.838,00:15:40.571,let's make some miracles happen.,S02,E09,The Love God
387,00:15:40.573,00:15:42.440,"groupies, bed-head me.",S02,E09,The Love God
388,00:15:42.442,00:15:43.875,( chuckles ),S02,E09,The Love God
389,00:15:43.877,00:15:45.543,love god's about to get crazy.,S02,E09,The Love God
390,00:15:45.545,00:15:46.978,"whoa. hey, all right.",S02,E09,The Love God
391,00:15:49.014,00:15:50.682,now's our chance.,S02,E09,The Love God
392,00:15:51.750,00:15:53.518,here we go. let's see.,S02,E09,The Love God
393,00:15:53.520,00:15:57.088,"puppy love, inter-species love, love of country music.",S02,E09,The Love God
394,00:15:57.090,00:15:58.189,ew.,S02,E09,The Love God
395,00:15:58.191,00:16:00.024,oh! anti-love.,S02,E09,The Love God
396,00:16:00.026,00:16:02.260,"to reverse the effects of love potion,",S02,E09,The Love God
397,00:16:02.262,00:16:05.563,simply spray on your victim and watch their heart die on the inside.,S02,E09,The Love God
398,00:16:05.565,00:16:06.497,sounds good to me.,S02,E09,The Love God
399,00:16:06.499,00:16:08.466,hey!,S02,E09,The Love God
400,00:16:08.468,00:16:10.635,you're the one who's been stealing my stuff.,S02,E09,The Love God
401,00:16:10.637,00:16:12.236,i am  not  loving this.,S02,E09,The Love God
402,00:16:12.238,00:16:15.840,i'm sorry. but i made a mistake and i have to fix it.,S02,E09,The Love God
403,00:16:15.842,00:16:17.241,"kid, i tried to tell you.",S02,E09,The Love God
404,00:16:17.243,00:16:19.143,this stuff is way too dangerous.,S02,E09,The Love God
405,00:16:19.145,00:16:21.512,"on my oath as a god, i cannot let you--",S02,E09,The Love God
406,00:16:21.514,00:16:22.580,"oh, hey, where did you just go?",S02,E09,The Love God
407,00:16:22.582,00:16:23.815,"i'm sorry, love god!",S02,E09,The Love God
408,00:16:23.817,00:16:25.249,but it's for the good of my friends!,S02,E09,The Love God
409,00:16:25.251,00:16:26.584,come back here!,S02,E09,The Love God
410,00:16:27.519,00:16:28.653,( panting ),S02,E09,The Love God
411,00:16:28.655,00:16:29.721,"dipper, catch!",S02,E09,The Love God
412,00:16:31.523,00:16:34.125,( audience cheers ),S02,E09,The Love God
413,00:16:34.127,00:16:35.893,♪,S02,E09,The Love God
414,00:16:36.862,00:16:38.096,get those kids!,S02,E09,The Love God
415,00:16:39.264,00:16:40.531,all: halt!,S02,E09,The Love God
416,00:16:40.533,00:16:43.034,we  mustache  you to move!,S02,E09,The Love God
417,00:16:44.036,00:16:45.136,good one.,S02,E09,The Love God
418,00:16:45.138,00:16:46.537,( crowd cheering ),S02,E09,The Love God
419,00:16:48.007,00:16:50.274,ooh! thank you.,S02,E09,The Love God
420,00:16:50.276,00:16:51.976,aagh!,S02,E09,The Love God
421,00:16:51.978,00:16:54.178,"no, no, no, everyone's touching everything!",S02,E09,The Love God
